source,property_name,property_type,segment,address,district_town,txn_date,price,area_sqm,area_sqft,price_psf,storey_range,tenure,flat_model,lat,lng
HDB,154 BISHAN ST 13,5 ROOM,BISHAN,154 BISHAN ST 13,BISHAN,2021-01-01,688000.0,121.0,1302.43,528.24,04 TO 06,66 years,Improved,1.34662507482215,103.855033173199
HDB,154 BISHAN ST 13,5 ROOM,BISHAN,154 BISHAN ST 13,BISHAN,2022-05-01,730000.0,121.0,1302.43,560.49,01 TO 03,64 years 08 months,Improved,1.34662507482215,103.855033173199
HDB,154 BISHAN ST 13,5 ROOM,BISHAN,154 BISHAN ST 13,BISHAN,2023-07-01,771200.0,121.0,1302.43,592.12,01 TO 03,63 years 06 months,Improved,1.34662507482215,103.855033173199
HDB,154 BISHAN ST 13,5 ROOM,BISHAN,154 BISHAN ST 13,BISHAN,2026-04-01,915000.0,121.0,1302.43,702.53,04 TO 06,60 years 08 months,Improved,1.34662507482215,103.855033173199
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2017-03-01,855000.0,124.0,1334.72,640.58,01 TO 03,82 years 11 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2018-03-01,860000.0,122.0,1313.2,654.89,04 TO 06,81 years 11 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2019-01-01,925000.0,124.0,1334.72,693.03,28 TO 30,81 years 01 month,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2019-05-01,890000.0,124.0,1334.72,666.8,13 TO 15,80 years 09 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2021-06-01,928888.0,122.0,1313.2,707.35,13 TO 15,78 years 09 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2021-10-01,925000.0,124.0,1334.72,693.03,07 TO 09,78 years 04 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2022-02-01,1000000.0,124.0,1334.72,749.22,28 TO 30,78 years,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2022-08-01,1030000.0,124.0,1334.72,771.7,01 TO 03,77 years 07 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2023-08-01,1200000.0,124.0,1334.72,899.06,25 TO 27,76 years 07 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2025-01-01,1230888.0,122.0,1313.2,937.32,22 TO 24,75 years 02 months,Improved,1.3332878303261,103.846165629616
HDB,154 LOR 2 TOA PAYOH,5 ROOM,TOA PAYOH,154 LOR 2 TOA PAYOH,TOA PAYOH,2026-02-01,1218000.0,124.0,1334.72,912.55,13 TO 15,74 years 01 month,Improved,1.3332878303261,103.846165629616
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2017-08-01,460000.0,122.0,1313.2,350.29,04 TO 06,69 years 07 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2017-12-01,585000.0,123.0,1323.96,441.86,07 TO 09,69 years 04 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2018-10-01,500000.0,122.0,1313.2,380.75,01 TO 03,68 years 05 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2019-07-01,558000.0,122.0,1313.2,424.92,04 TO 06,67 years 08 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2019-12-01,540000.0,122.0,1313.2,411.21,07 TO 09,67 years 03 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2020-07-01,560000.0,123.0,1323.96,422.97,10 TO 12,66 years 08 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2020-09-01,530000.0,122.0,1313.2,403.6,04 TO 06,66 years 07 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2020-12-01,485000.0,123.0,1323.96,366.33,04 TO 06,66 years 04 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2021-02-01,537000.0,122.0,1313.2,408.93,07 TO 09,66 years 02 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2021-03-01,580000.0,123.0,1323.96,438.08,10 TO 12,66 years,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2024-08-01,740000.0,122.0,1313.2,563.51,07 TO 09,62 years 08 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2024-11-01,765000.0,122.0,1313.2,582.55,10 TO 12,62 years 05 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2025-02-01,750000.0,122.0,1313.2,571.13,01 TO 03,62 years 02 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2025-07-01,835000.0,122.0,1313.2,635.85,07 TO 09,61 years 08 months,Improved,1.34480692542205,103.956996641927
HDB,154 SIMEI ST 1,5 ROOM,TAMPINES,154 SIMEI ST 1,TAMPINES,2026-05-01,775000.0,122.0,1313.2,590.16,07 TO 09,60 years 11 months,Improved,1.34480692542205,103.956996641927
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2017-09-01,760000.0,130.0,1399.31,543.13,19 TO 21,69 years 02 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2018-04-01,718000.0,121.0,1302.43,551.28,19 TO 21,68 years 07 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2018-06-01,798000.0,131.0,1410.07,565.93,19 TO 21,68 years 05 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2019-02-01,720000.0,131.0,1410.07,510.61,04 TO 06,67 years 09 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2019-09-01,738000.0,121.0,1302.43,566.63,19 TO 21,67 years 03 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2020-01-01,707000.0,121.0,1302.43,542.83,13 TO 15,66 years 11 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2020-01-01,780000.0,131.0,1410.07,553.16,10 TO 12,66 years 10 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2020-02-01,610000.0,130.0,1399.31,435.93,01 TO 03,66 years 09 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2020-12-01,763888.0,131.0,1410.07,541.74,13 TO 15,66 years,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2021-09-01,825000.0,131.0,1410.07,585.08,19 TO 21,65 years 02 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2022-06-01,815000.0,121.0,1302.43,625.75,10 TO 12,64 years 06 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2022-10-01,855000.0,121.0,1302.43,656.46,16 TO 18,64 years 02 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2023-07-01,925000.0,121.0,1302.43,710.21,13 TO 15,63 years 05 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2024-07-01,818000.0,121.0,1302.43,628.06,01 TO 03,62 years 05 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2024-12-01,925000.0,121.0,1302.43,710.21,10 TO 12,62 years 01 month,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2025-03-01,1008888.0,121.0,1302.43,774.62,19 TO 21,61 years 08 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2025-07-01,1080000.0,130.0,1399.31,771.81,10 TO 12,61 years 05 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2026-02-01,935000.0,130.0,1399.31,668.19,04 TO 06,60 years 10 months,Improved,1.3462270923831,103.85590556522
HDB,155 BISHAN ST 13,5 ROOM,BISHAN,155 BISHAN ST 13,BISHAN,2026-06-01,1100000.0,121.0,1302.43,844.57,16 TO 18,60 years 06 months,Improved,1.3462270923831,103.85590556522
HDB,155 SIMEI RD,5 ROOM,TAMPINES,155 SIMEI RD,TAMPINES,2018-08-01,500000.0,122.0,1313.2,380.75,01 TO 03,69 years 05 months,Improved,1.34469945127151,103.958210105786
HDB,155 SIMEI RD,5 ROOM,TAMPINES,155 SIMEI RD,TAMPINES,2020-08-01,543000.0,122.0,1313.2,413.5,07 TO 09,67 years 06 months,Improved,1.34469945127151,103.958210105786
HDB,155 SIMEI RD,5 ROOM,TAMPINES,155 SIMEI RD,TAMPINES,2021-01-01,460000.0,121.0,1302.43,353.19,04 TO 06,67 years 01 month,Improved,1.34469945127151,103.958210105786
HDB,155 SIMEI RD,5 ROOM,TAMPINES,155 SIMEI RD,TAMPINES,2023-01-01,650000.0,121.0,1302.43,499.07,04 TO 06,65 years,Improved,1.34469945127151,103.958210105786
HDB,155 SIMEI RD,5 ROOM,TAMPINES,155 SIMEI RD,TAMPINES,2024-04-01,730000.0,122.0,1313.2,555.9,01 TO 03,63 years 10 months,Improved,1.34469945127151,103.958210105786
HDB,155 SIMEI RD,5 ROOM,TAMPINES,155 SIMEI RD,TAMPINES,2024-07-01,710000.0,122.0,1313.2,540.67,07 TO 09,63 years 07 months,Improved,1.34469945127151,103.958210105786
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2018-05-01,720000.0,121.0,1302.43,552.81,13 TO 15,69 years 04 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2018-06-01,770000.0,121.0,1302.43,591.2,16 TO 18,69 years 04 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2018-10-01,590000.0,131.0,1410.07,418.42,01 TO 03,68 years 11 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2018-10-01,710000.0,121.0,1302.43,545.13,04 TO 06,69 years,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2020-04-01,670000.0,121.0,1302.43,514.42,13 TO 15,67 years 06 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2020-07-01,780000.0,131.0,1410.07,553.16,04 TO 06,67 years 02 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2021-04-01,728000.0,121.0,1302.43,558.95,19 TO 21,66 years 06 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2021-09-01,690000.0,131.0,1410.07,489.34,01 TO 03,66 years 01 month,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2022-07-01,700000.0,121.0,1302.43,537.46,01 TO 03,65 years 03 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2022-07-01,808000.0,121.0,1302.43,620.38,10 TO 12,65 years 02 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2022-09-01,895000.0,121.0,1302.43,687.18,19 TO 21,65 years 01 month,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2022-11-01,888000.0,131.0,1410.07,629.76,07 TO 09,64 years 11 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2024-04-01,935000.0,121.0,1302.43,717.89,16 TO 18,63 years 06 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2024-05-01,960000.0,121.0,1302.43,737.08,19 TO 21,63 years 05 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2024-07-01,990000.0,131.0,1410.07,702.09,04 TO 06,63 years 03 months,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2024-08-01,1008000.0,128.0,1377.78,731.61,16 TO 18,63 years 01 month,Improved,1.34532332600273,103.856581140233
HDB,156 BISHAN ST 13,5 ROOM,BISHAN,156 BISHAN ST 13,BISHAN,2025-02-01,980000.0,121.0,1302.43,752.44,19 TO 21,62 years 08 months,Improved,1.34532332600273,103.856581140233
HDB,156 LOR 1 TOA PAYOH,5 ROOM,TOA PAYOH,156 LOR 1 TOA PAYOH,TOA PAYOH,2018-07-01,863000.0,121.0,1302.43,662.61,07 TO 09,79 years 08 months,Improved,1.33256473217629,103.845206893398
HDB,156 LOR 1 TOA PAYOH,5 ROOM,TOA PAYOH,156 LOR 1 TOA PAYOH,TOA PAYOH,2021-02-01,800000.0,118.0,1270.14,629.85,07 TO 09,77 years 01 month,Improved,1.33256473217629,103.845206893398
HDB,156 LOR 1 TOA PAYOH,5 ROOM,TOA PAYOH,156 LOR 1 TOA PAYOH,TOA PAYOH,2024-12-01,1000000.0,121.0,1302.43,767.79,07 TO 09,73 years 04 months,Improved,1.33256473217629,103.845206893398
HDB,156 LOR 1 TOA PAYOH,5 ROOM,TOA PAYOH,156 LOR 1 TOA PAYOH,TOA PAYOH,2025-12-01,1038888.0,118.0,1270.14,817.93,04 TO 06,72 years 03 months,Improved,1.33256473217629,103.845206893398
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2017-04-01,555000.0,121.0,1302.43,426.13,04 TO 06,70 years 10 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2018-09-01,455000.0,122.0,1313.2,346.48,01 TO 03,69 years 06 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2020-07-01,488000.0,122.0,1313.2,371.61,04 TO 06,67 years 07 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2020-11-01,490000.0,122.0,1313.2,373.14,04 TO 06,67 years 05 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2020-12-01,515000.0,122.0,1313.2,392.17,10 TO 12,67 years 03 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2022-01-01,583000.0,121.0,1302.43,447.62,07 TO 09,66 years 02 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2022-04-01,560000.0,121.0,1302.43,429.96,01 TO 03,65 years 10 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2023-10-01,635000.0,122.0,1313.2,483.55,01 TO 03,64 years 04 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2024-03-01,650000.0,122.0,1313.2,494.98,04 TO 06,64 years,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2024-12-01,775000.0,121.0,1302.43,595.04,07 TO 09,63 years 04 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2025-06-01,775000.0,122.0,1313.2,590.16,07 TO 09,62 years 09 months,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2026-03-01,760000.0,122.0,1313.2,578.74,04 TO 06,62 years,Improved,1.34515048204718,103.958719815836
HDB,156 SIMEI RD,5 ROOM,TAMPINES,156 SIMEI RD,TAMPINES,2026-04-01,750000.0,122.0,1313.2,571.13,04 TO 06,61 years 11 months,Improved,1.34515048204718,103.958719815836
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2017-03-01,678000.0,121.0,1302.43,520.56,04 TO 06,69 years 10 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2017-05-01,820000.0,131.0,1410.07,581.53,19 TO 21,69 years 08 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2018-08-01,675000.0,121.0,1302.43,518.26,07 TO 09,68 years 05 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2019-08-01,815000.0,131.0,1410.07,577.99,19 TO 21,67 years 05 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2019-11-01,800000.0,121.0,1302.43,614.24,19 TO 21,67 years 03 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2020-02-01,705000.0,131.0,1410.07,499.97,13 TO 15,66 years 11 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2020-08-01,760000.0,121.0,1302.43,583.52,19 TO 21,66 years 05 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2020-12-01,780000.0,131.0,1410.07,553.16,13 TO 15,66 years 02 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2021-03-01,828000.0,121.0,1302.43,635.73,22 TO 24,65 years 10 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2022-10-01,810000.0,131.0,1410.07,574.44,04 TO 06,64 years 04 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2022-10-01,928000.0,121.0,1302.43,712.51,16 TO 18,64 years 04 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2022-11-01,880000.0,121.0,1302.43,675.66,19 TO 21,64 years 03 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2024-03-01,940000.0,131.0,1410.07,666.63,07 TO 09,62 years 11 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2024-07-01,912000.0,131.0,1410.07,646.78,04 TO 06,62 years 07 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2024-10-01,840888.0,121.0,1302.43,645.63,01 TO 03,62 years 04 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2025-09-01,1020000.0,121.0,1302.43,783.15,10 TO 12,61 years 04 months,Improved,1.34605755352171,103.856679995938
HDB,157 BISHAN ST 13,5 ROOM,BISHAN,157 BISHAN ST 13,BISHAN,2026-03-01,918000.0,121.0,1302.43,704.84,07 TO 09,60 years 10 months,Improved,1.34605755352171,103.856679995938
HDB,157 SIMEI RD,5 ROOM,TAMPINES,157 SIMEI RD,TAMPINES,2018-03-01,496000.0,120.0,1291.67,384.0,01 TO 03,70 years 01 month,Improved,1.34462159576141,103.959417493708
HDB,157 SIMEI RD,5 ROOM,TAMPINES,157 SIMEI RD,TAMPINES,2021-11-01,610000.0,122.0,1313.2,464.52,01 TO 03,66 years 04 months,Improved,1.34462159576141,103.959417493708
HDB,157 SIMEI RD,5 ROOM,TAMPINES,157 SIMEI RD,TAMPINES,2023-10-01,650000.0,122.0,1313.2,494.98,01 TO 03,64 years 05 months,Improved,1.34462159576141,103.959417493708
HDB,157 SIMEI RD,5 ROOM,TAMPINES,157 SIMEI RD,TAMPINES,2024-04-01,680000.0,122.0,1313.2,517.82,01 TO 03,64 years,Improved,1.34462159576141,103.959417493708
HDB,157 SIMEI RD,5 ROOM,TAMPINES,157 SIMEI RD,TAMPINES,2024-06-01,695000.0,129.0,1388.54,500.52,04 TO 06,63 years 10 months,Improved,1.34462159576141,103.959417493708
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2017-07-01,725000.0,121.0,1302.43,556.65,10 TO 12,69 years 07 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2018-04-01,710000.0,121.0,1302.43,545.13,04 TO 06,68 years 10 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2018-06-01,730000.0,127.0,1367.02,534.01,07 TO 09,68 years 09 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2018-09-01,728000.0,121.0,1302.43,558.95,19 TO 21,68 years 06 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2018-10-01,760000.0,131.0,1410.07,538.98,07 TO 09,68 years 04 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2019-02-01,800000.0,128.0,1377.78,580.64,19 TO 21,68 years 01 month,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2020-03-01,745000.0,128.0,1377.78,540.73,13 TO 15,67 years,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2020-07-01,730000.0,127.0,1367.02,534.01,04 TO 06,66 years 07 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2020-11-01,650000.0,127.0,1367.02,475.49,07 TO 09,66 years 04 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2021-01-01,720000.0,121.0,1302.43,552.81,10 TO 12,66 years 01 month,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2021-02-01,780000.0,128.0,1377.78,566.13,19 TO 21,66 years,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2021-09-01,770888.0,127.0,1367.02,563.92,07 TO 09,65 years 05 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2021-11-01,705000.0,131.0,1410.07,499.97,04 TO 06,65 years 04 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2022-08-01,688000.0,121.0,1302.43,528.24,01 TO 03,64 years 06 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2022-10-01,780000.0,127.0,1367.02,570.59,04 TO 06,64 years 05 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2022-10-01,925888.0,121.0,1302.43,710.89,07 TO 09,64 years 05 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2023-04-01,780000.0,121.0,1302.43,598.88,01 TO 03,63 years 11 months,Improved,1.34653526211205,103.856208219158
HDB,158 BISHAN ST 13,5 ROOM,BISHAN,158 BISHAN ST 13,BISHAN,2024-05-01,968000.0,121.0,1302.43,743.23,07 TO 09,62 years 09 months,Improved,1.34653526211205,103.856208219158
